user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn,churn_numeric,engagement_score,payment_reliability,support_intensity,recency_risk
759,2024-09-18,Premium,699,4.2,3,0,18,8,Yes,1,0.23333333333333334,1.0,0.16666666666666666,0.4444444444444444
760,2023-01-27,Premium,699,15.3,3,4,18,14,Yes,1,0.8500000000000001,0.2,0.16666666666666666,0.7777777777777778
761,2024-04-25,Standard,399,17.4,7,1,6,32,No,0,2.9,0.5,1.1666666666666667,5.333333333333333
762,2023-07-17,Premium,699,5.0,6,3,24,30,Yes,1,0.20833333333333334,0.25,0.25,1.25
763,2024-11-18,Basic,199,10.5,0,2,3,60,Yes,1,3.5,0.3333333333333333,0.0,20.0
764,2024-04-13,Basic,199,2.1,7,4,14,31,Yes,1,0.15,0.2,0.5,2.2142857142857144
765,2023-11-17,Basic,199,10.4,0,4,28,47,No,0,0.37142857142857144,0.2,0.0,1.6785714285714286
766,2023-02-13,Standard,399,13.4,0,4,35,6,No,0,0.38285714285714284,0.2,0.0,0.17142857142857143
767,2024-10-07,Basic,199,13.7,0,4,34,24,Yes,1,0.4029411764705882,0.2,0.0,0.7058823529411765
768,2024-04-17,Basic,199,7.6,6,2,13,49,No,0,0.5846153846153845,0.3333333333333333,0.46153846153846156,3.769230769230769
769,2024-04-19,Basic,199,7.7,0,5,28,33,No,0,0.275,0.16666666666666666,0.0,1.1785714285714286
770,2024-12-13,Premium,699,2.7,8,0,29,11,No,0,0.09310344827586207,1.0,0.27586206896551724,0.3793103448275862
771,2024-08-27,Premium,699,10.1,5,3,9,1,Yes,1,1.1222222222222222,0.25,0.5555555555555556,0.1111111111111111
772,2024-12-29,Premium,699,22.1,1,2,13,20,No,0,1.7000000000000002,0.3333333333333333,0.07692307692307693,1.5384615384615385
773,2024-12-25,Basic,199,2.7,7,5,8,23,Yes,1,0.3375,0.16666666666666666,0.875,2.875
774,2023-06-24,Standard,399,15.5,2,3,33,35,Yes,1,0.4696969696969697,0.25,0.06060606060606061,1.0606060606060606
775,2024-03-05,Standard,399,4.5,2,1,10,49,No,0,0.45,0.5,0.2,4.9
776,2023-05-15,Standard,399,18.4,7,2,20,40,Yes,1,0.9199999999999999,0.3333333333333333,0.35,2.0
777,2024-05-25,Basic,199,15.8,4,0,1,29,Yes,1,15.8,1.0,4.0,29.0
778,2024-05-02,Premium,699,15.4,7,1,1,13,No,0,15.4,0.5,7.0,13.0
779,2024-09-26,Standard,399,11.3,0,1,27,56,No,0,0.41851851851851857,0.5,0.0,2.074074074074074
780,2024-10-30,Premium,699,20.6,3,0,36,11,No,0,0.5722222222222223,1.0,0.08333333333333333,0.3055555555555556
781,2023-11-02,Standard,399,4.1,0,5,3,36,Yes,1,1.3666666666666665,0.16666666666666666,0.0,12.0
782,2024-09-17,Standard,399,1.7,6,1,6,10,No,0,0.2833333333333333,0.5,1.0,1.6666666666666667
783,2023-02-06,Premium,699,4.8,7,5,36,37,Yes,1,0.13333333333333333,0.16666666666666666,0.19444444444444445,1.0277777777777777
784,2024-07-17,Basic,199,8.4,6,0,20,48,Yes,1,0.42000000000000004,1.0,0.3,2.4
785,2024-06-23,Basic,199,12.0,1,5,19,55,Yes,1,0.631578947368421,0.16666666666666666,0.05263157894736842,2.8947368421052633
786,2024-10-06,Standard,399,5.6,3,4,34,3,Yes,1,0.16470588235294117,0.2,0.08823529411764706,0.08823529411764706
787,2023-09-23,Premium,699,12.3,4,3,6,38,No,0,2.0500000000000003,0.25,0.6666666666666666,6.333333333333333
788,2024-05-19,Premium,699,23.2,7,4,23,46,Yes,1,1.008695652173913,0.2,0.30434782608695654,2.0
789,2024-10-02,Basic,199,17.9,3,0,15,7,Yes,1,1.1933333333333331,1.0,0.2,0.4666666666666667
790,2024-07-27,Basic,199,20.1,6,3,14,2,Yes,1,1.4357142857142857,0.25,0.42857142857142855,0.14285714285714285
791,2023-03-11,Premium,699,0.8,3,5,14,18,Yes,1,0.05714285714285715,0.16666666666666666,0.21428571428571427,1.2857142857142858
792,2023-12-16,Standard,399,12.9,5,0,20,7,No,0,0.645,1.0,0.25,0.35
793,2024-11-19,Standard,399,20.9,3,2,2,53,Yes,1,10.45,0.3333333333333333,1.5,26.5
794,2024-07-03,Standard,399,20.0,2,3,31,9,No,0,0.6451612903225806,0.25,0.06451612903225806,0.2903225806451613
795,2023-11-03,Standard,399,19.7,6,5,30,3,No,0,0.6566666666666666,0.16666666666666666,0.2,0.1
796,2023-12-29,Premium,699,14.1,0,1,21,36,No,0,0.6714285714285714,0.5,0.0,1.7142857142857142
797,2023-06-19,Basic,199,7.4,0,2,10,24,No,0,0.74,0.3333333333333333,0.0,2.4
798,2024-12-27,Premium,699,5.1,1,2,25,45,No,0,0.204,0.3333333333333333,0.04,1.8
799,2023-11-06,Basic,199,10.6,7,1,18,23,Yes,1,0.5888888888888889,0.5,0.3888888888888889,1.2777777777777777
800,2023-07-26,Basic,199,7.9,1,2,34,50,Yes,1,0.2323529411764706,0.3333333333333333,0.029411764705882353,1.4705882352941178
801,2024-05-10,Basic,199,12.9,7,4,29,9,Yes,1,0.44482758620689655,0.2,0.2413793103448276,0.3103448275862069
802,2024-06-12,Premium,699,8.1,5,1,34,49,No,0,0.23823529411764705,0.5,0.14705882352941177,1.4411764705882353
803,2024-06-18,Premium,699,5.5,0,3,9,24,No,0,0.6111111111111112,0.25,0.0,2.6666666666666665
804,2023-03-31,Basic,199,8.1,0,5,1,54,Yes,1,8.1,0.16666666666666666,0.0,54.0
805,2023-11-16,Standard,399,22.3,1,4,30,49,No,0,0.7433333333333334,0.2,0.03333333333333333,1.6333333333333333
806,2023-10-11,Basic,199,16.2,3,2,20,12,Yes,1,0.8099999999999999,0.3333333333333333,0.15,0.6
807,2023-04-28,Premium,699,19.4,1,2,21,9,Yes,1,0.9238095238095237,0.3333333333333333,0.047619047619047616,0.42857142857142855
808,2023-10-05,Basic,199,13.1,3,4,36,22,Yes,1,0.3638888888888889,0.2,0.08333333333333333,0.6111111111111112
809,2023-12-13,Basic,199,14.6,2,0,19,19,No,0,0.7684210526315789,1.0,0.10526315789473684,1.0
810,2023-04-19,Premium,699,1.7,0,3,29,57,Yes,1,0.05862068965517241,0.25,0.0,1.9655172413793103
811,2024-08-29,Standard,399,2.6,6,1,4,45,Yes,1,0.65,0.5,1.5,11.25
812,2024-11-17,Premium,699,15.6,4,2,29,52,Yes,1,0.5379310344827586,0.3333333333333333,0.13793103448275862,1.793103448275862
813,2024-12-16,Premium,699,24.4,7,4,6,8,Yes,1,4.066666666666666,0.2,1.1666666666666667,1.3333333333333333
814,2023-05-28,Standard,399,11.7,7,3,7,14,No,0,1.6714285714285713,0.25,1.0,2.0
815,2023-12-05,Premium,699,22.9,6,1,17,44,No,0,1.3470588235294116,0.5,0.35294117647058826,2.588235294117647
816,2024-04-17,Standard,399,12.4,1,3,30,7,No,0,0.41333333333333333,0.25,0.03333333333333333,0.23333333333333334
817,2023-04-20,Basic,199,19.3,2,4,19,6,No,0,1.0157894736842106,0.2,0.10526315789473684,0.3157894736842105
818,2024-02-28,Standard,399,16.4,4,4,36,29,Yes,1,0.4555555555555555,0.2,0.1111111111111111,0.8055555555555556
819,2024-12-11,Basic,199,13.9,7,3,16,4,Yes,1,0.86875,0.25,0.4375,0.25
820,2024-12-11,Premium,699,19.7,6,4,28,50,Yes,1,0.7035714285714285,0.2,0.21428571428571427,1.7857142857142858
821,2024-05-13,Basic,199,16.7,1,5,12,59,No,0,1.3916666666666666,0.16666666666666666,0.08333333333333333,4.916666666666667
822,2024-02-20,Basic,199,8.5,1,3,30,11,Yes,1,0.2833333333333333,0.25,0.03333333333333333,0.36666666666666664
823,2023-03-04,Basic,199,17.3,6,2,7,31,Yes,1,2.4714285714285715,0.3333333333333333,0.8571428571428571,4.428571428571429
824,2024-06-28,Basic,199,20.5,0,1,14,42,Yes,1,1.4642857142857142,0.5,0.0,3.0
825,2023-11-21,Standard,399,15.6,7,1,25,13,No,0,0.624,0.5,0.28,0.52
826,2023-04-02,Standard,399,23.0,6,5,20,58,Yes,1,1.15,0.16666666666666666,0.3,2.9
827,2023-10-29,Premium,699,15.5,8,3,1,54,Yes,1,15.5,0.25,8.0,54.0
828,2024-01-03,Basic,199,22.6,0,0,24,45,No,0,0.9416666666666668,1.0,0.0,1.875
829,2024-10-02,Basic,199,21.7,3,3,19,44,Yes,1,1.1421052631578947,0.25,0.15789473684210525,2.3157894736842106
830,2024-05-01,Standard,399,10.4,6,4,25,13,No,0,0.41600000000000004,0.2,0.24,0.52
831,2024-11-17,Basic,199,14.1,5,3,13,9,Yes,1,1.0846153846153845,0.25,0.38461538461538464,0.6923076923076923
832,2024-11-04,Basic,199,0.8,0,1,9,46,No,0,0.08888888888888889,0.5,0.0,5.111111111111111
833,2024-09-10,Standard,399,2.6,6,3,9,57,Yes,1,0.2888888888888889,0.25,0.6666666666666666,6.333333333333333
834,2023-12-30,Standard,399,11.6,6,4,12,52,Yes,1,0.9666666666666667,0.2,0.5,4.333333333333333
835,2023-08-31,Basic,199,10.9,0,4,12,31,No,0,0.9083333333333333,0.2,0.0,2.5833333333333335
836,2023-02-08,Premium,699,7.1,8,4,33,23,Yes,1,0.21515151515151515,0.2,0.24242424242424243,0.696969696969697
837,2023-03-23,Premium,699,17.8,1,4,31,30,No,0,0.5741935483870968,0.2,0.03225806451612903,0.967741935483871
838,2024-09-16,Basic,199,24.6,4,3,34,33,Yes,1,0.723529411764706,0.25,0.11764705882352941,0.9705882352941176
839,2024-08-16,Basic,199,12.1,1,5,16,40,Yes,1,0.75625,0.16666666666666666,0.0625,2.5
840,2024-04-25,Standard,399,22.6,8,0,4,30,Yes,1,5.65,1.0,2.0,7.5
841,2024-09-03,Premium,699,10.8,4,2,22,10,Yes,1,0.49090909090909096,0.3333333333333333,0.18181818181818182,0.45454545454545453
842,2023-06-23,Premium,699,18.3,4,0,20,40,Yes,1,0.915,1.0,0.2,2.0
843,2024-05-11,Premium,699,16.6,4,5,4,39,Yes,1,4.15,0.16666666666666666,1.0,9.75
844,2023-10-09,Basic,199,12.9,4,2,9,8,No,0,1.4333333333333333,0.3333333333333333,0.4444444444444444,0.8888888888888888
845,2024-04-02,Standard,399,18.7,2,4,1,47,Yes,1,18.7,0.2,2.0,47.0
846,2023-02-03,Standard,399,6.9,3,3,12,11,No,0,0.5750000000000001,0.25,0.25,0.9166666666666666
847,2024-01-28,Standard,399,24.2,2,3,6,48,No,0,4.033333333333333,0.25,0.3333333333333333,8.0
848,2023-12-20,Basic,199,18.3,2,1,29,36,No,0,0.6310344827586207,0.5,0.06896551724137931,1.2413793103448276
849,2024-05-02,Basic,199,19.0,1,0,17,10,No,0,1.1176470588235294,1.0,0.058823529411764705,0.5882352941176471
850,2024-02-04,Standard,399,18.8,8,1,31,24,No,0,0.6064516129032258,0.5,0.25806451612903225,0.7741935483870968
851,2024-04-04,Standard,399,4.1,6,0,17,18,No,0,0.24117647058823527,1.0,0.35294117647058826,1.0588235294117647
852,2023-12-29,Standard,399,24.1,0,0,21,58,No,0,1.1476190476190478,1.0,0.0,2.761904761904762
853,2024-02-05,Standard,399,8.7,4,0,18,16,No,0,0.4833333333333333,1.0,0.2222222222222222,0.8888888888888888
854,2023-07-04,Standard,399,18.5,3,4,16,21,No,0,1.15625,0.2,0.1875,1.3125
855,2024-06-21,Standard,399,0.8,0,0,36,0,No,0,0.022222222222222223,1.0,0.0,0.0
856,2024-09-26,Basic,199,9.1,4,2,29,12,Yes,1,0.3137931034482758,0.3333333333333333,0.13793103448275862,0.41379310344827586
857,2023-05-03,Basic,199,23.5,3,4,4,40,Yes,1,5.875,0.2,0.75,10.0
858,2023-10-29,Basic,199,9.7,2,0,9,44,Yes,1,1.0777777777777777,1.0,0.2222222222222222,4.888888888888889
859,2023-11-28,Standard,399,16.2,4,3,5,44,No,0,3.2399999999999998,0.25,0.8,8.8
860,2023-03-03,Standard,399,19.6,4,0,11,24,Yes,1,1.781818181818182,1.0,0.36363636363636365,2.1818181818181817
861,2024-02-07,Standard,399,4.9,1,3,17,59,Yes,1,0.2882352941176471,0.25,0.058823529411764705,3.4705882352941178
862,2023-04-19,Basic,199,3.2,8,3,32,13,Yes,1,0.1,0.25,0.25,0.40625
863,2024-04-01,Standard,399,3.0,1,0,17,36,No,0,0.17647058823529413,1.0,0.058823529411764705,2.1176470588235294
864,2023-06-05,Basic,199,4.1,0,0,32,42,Yes,1,0.128125,1.0,0.0,1.3125
865,2024-05-17,Premium,699,22.7,0,4,22,45,No,0,1.0318181818181817,0.2,0.0,2.0454545454545454
866,2024-12-06,Standard,399,10.4,1,4,28,14,Yes,1,0.37142857142857144,0.2,0.03571428571428571,0.5
867,2023-02-26,Standard,399,14.4,5,2,8,43,Yes,1,1.8,0.3333333333333333,0.625,5.375
868,2023-10-24,Premium,699,9.5,5,0,6,53,Yes,1,1.5833333333333333,1.0,0.8333333333333334,8.833333333333334
869,2024-12-13,Premium,699,4.8,0,3,13,42,Yes,1,0.3692307692307692,0.25,0.0,3.230769230769231
870,2024-03-24,Standard,399,16.0,5,3,7,5,No,0,2.2857142857142856,0.25,0.7142857142857143,0.7142857142857143
871,2023-09-02,Premium,699,3.9,3,0,13,46,No,0,0.3,1.0,0.23076923076923078,3.5384615384615383
872,2024-04-05,Standard,399,2.0,8,5,25,19,Yes,1,0.08,0.16666666666666666,0.32,0.76
873,2023-08-05,Basic,199,8.8,5,5,3,2,Yes,1,2.9333333333333336,0.16666666666666666,1.6666666666666667,0.6666666666666666
874,2023-03-15,Premium,699,11.7,8,1,34,47,No,0,0.34411764705882353,0.5,0.23529411764705882,1.3823529411764706
875,2023-02-16,Basic,199,12.5,0,3,10,58,No,0,1.25,0.25,0.0,5.8
876,2024-04-12,Basic,199,0.9,0,2,9,52,Yes,1,0.1,0.3333333333333333,0.0,5.777777777777778
877,2024-09-22,Premium,699,21.0,1,0,11,7,No,0,1.9090909090909092,1.0,0.09090909090909091,0.6363636363636364
878,2024-11-25,Basic,199,20.2,6,2,5,51,No,0,4.04,0.3333333333333333,1.2,10.2
879,2023-08-07,Standard,399,3.5,8,1,21,20,No,0,0.16666666666666666,0.5,0.38095238095238093,0.9523809523809523
880,2023-06-22,Basic,199,8.7,1,2,12,9,No,0,0.725,0.3333333333333333,0.08333333333333333,0.75
881,2023-05-17,Premium,699,14.1,7,1,24,59,No,0,0.5875,0.5,0.2916666666666667,2.4583333333333335
882,2023-07-03,Basic,199,19.6,0,3,25,5,Yes,1,0.784,0.25,0.0,0.2
883,2024-10-17,Basic,199,10.7,7,5,19,8,Yes,1,0.5631578947368421,0.16666666666666666,0.3684210526315789,0.42105263157894735
884,2024-09-02,Standard,399,11.5,3,1,34,39,No,0,0.3382352941176471,0.5,0.08823529411764706,1.1470588235294117
885,2023-12-23,Basic,199,15.5,1,5,32,52,No,0,0.484375,0.16666666666666666,0.03125,1.625
886,2024-09-25,Standard,399,14.2,3,0,1,33,No,0,14.2,1.0,3.0,33.0
887,2023-02-24,Standard,399,12.9,7,5,35,42,Yes,1,0.3685714285714286,0.16666666666666666,0.2,1.2
888,2023-02-14,Basic,199,20.0,7,3,8,11,Yes,1,2.5,0.25,0.875,1.375
889,2024-04-09,Basic,199,7.5,6,2,24,21,Yes,1,0.3125,0.3333333333333333,0.25,0.875
890,2024-05-11,Basic,199,18.6,8,1,7,10,No,0,2.6571428571428575,0.5,1.1428571428571428,1.4285714285714286
891,2023-11-30,Premium,699,2.2,3,5,8,28,Yes,1,0.275,0.16666666666666666,0.375,3.5
892,2023-08-22,Standard,399,18.8,5,1,13,49,Yes,1,1.4461538461538461,0.5,0.38461538461538464,3.769230769230769
893,2024-04-27,Basic,199,18.6,3,3,16,57,Yes,1,1.1625,0.25,0.1875,3.5625
894,2024-04-10,Premium,699,1.8,6,1,32,13,No,0,0.05625,0.5,0.1875,0.40625
895,2023-10-04,Basic,199,9.7,7,5,25,12,No,0,0.38799999999999996,0.16666666666666666,0.28,0.48
896,2024-04-21,Basic,199,3.6,0,2,22,8,Yes,1,0.16363636363636364,0.3333333333333333,0.0,0.36363636363636365
897,2023-06-10,Standard,399,4.7,5,1,27,56,Yes,1,0.17407407407407408,0.5,0.18518518518518517,2.074074074074074
898,2024-06-18,Premium,699,14.7,8,1,11,5,No,0,1.3363636363636362,0.5,0.7272727272727273,0.45454545454545453
899,2023-09-10,Standard,399,15.0,7,2,14,0,No,0,1.0714285714285714,0.3333333333333333,0.5,0.0
900,2024-08-10,Basic,199,11.1,3,4,21,60,Yes,1,0.5285714285714286,0.2,0.14285714285714285,2.857142857142857
901,2023-02-04,Basic,199,24.5,0,3,27,46,No,0,0.9074074074074074,0.25,0.0,1.7037037037037037
902,2024-07-25,Standard,399,10.2,1,3,34,31,Yes,1,0.3,0.25,0.029411764705882353,0.9117647058823529
903,2023-04-03,Basic,199,23.8,2,2,27,18,Yes,1,0.8814814814814815,0.3333333333333333,0.07407407407407407,0.6666666666666666
904,2024-08-20,Basic,199,16.9,2,5,31,29,No,0,0.5451612903225806,0.16666666666666666,0.06451612903225806,0.9354838709677419
905,2024-01-15,Basic,199,11.9,2,5,30,25,Yes,1,0.39666666666666667,0.16666666666666666,0.06666666666666667,0.8333333333333334
906,2024-12-08,Premium,699,17.7,0,5,30,4,No,0,0.59,0.16666666666666666,0.0,0.13333333333333333
907,2024-07-09,Standard,399,1.3,6,2,34,44,Yes,1,0.03823529411764706,0.3333333333333333,0.17647058823529413,1.2941176470588236
908,2023-02-26,Premium,699,19.8,1,4,14,56,Yes,1,1.4142857142857144,0.2,0.07142857142857142,4.0
909,2023-02-11,Premium,699,22.3,1,3,24,23,Yes,1,0.9291666666666667,0.25,0.041666666666666664,0.9583333333333334
910,2023-07-29,Standard,399,4.8,8,5,24,4,Yes,1,0.19999999999999998,0.16666666666666666,0.3333333333333333,0.16666666666666666
911,2024-08-17,Basic,199,6.3,1,5,22,30,No,0,0.2863636363636364,0.16666666666666666,0.045454545454545456,1.3636363636363635
912,2024-05-30,Premium,699,19.0,3,2,14,22,No,0,1.3571428571428572,0.3333333333333333,0.21428571428571427,1.5714285714285714
913,2024-05-28,Premium,699,7.3,1,2,28,22,Yes,1,0.26071428571428573,0.3333333333333333,0.03571428571428571,0.7857142857142857
914,2023-10-27,Premium,699,12.0,8,5,8,52,Yes,1,1.5,0.16666666666666666,1.0,6.5
915,2023-03-31,Standard,399,20.1,1,1,24,57,No,0,0.8375,0.5,0.041666666666666664,2.375
916,2023-04-25,Basic,199,22.5,4,0,26,6,Yes,1,0.8653846153846154,1.0,0.15384615384615385,0.23076923076923078
917,2023-10-28,Premium,699,12.7,3,4,10,60,No,0,1.27,0.2,0.3,6.0
918,2024-10-22,Standard,399,23.3,7,2,35,26,Yes,1,0.6657142857142857,0.3333333333333333,0.2,0.7428571428571429
919,2024-10-22,Basic,199,5.1,0,1,19,53,No,0,0.26842105263157895,0.5,0.0,2.789473684210526
920,2024-06-26,Standard,399,14.7,5,3,27,37,Yes,1,0.5444444444444444,0.25,0.18518518518518517,1.3703703703703705
921,2023-08-21,Premium,699,11.7,2,2,29,10,No,0,0.40344827586206894,0.3333333333333333,0.06896551724137931,0.3448275862068966
922,2023-06-20,Standard,399,24.3,0,1,24,22,Yes,1,1.0125,0.5,0.0,0.9166666666666666
923,2024-12-10,Premium,699,17.9,4,1,11,11,No,0,1.6272727272727272,0.5,0.36363636363636365,1.0
924,2024-03-27,Premium,699,4.5,1,0,10,20,No,0,0.45,1.0,0.1,2.0
925,2023-12-19,Standard,399,5.0,8,5,24,2,No,0,0.20833333333333334,0.16666666666666666,0.3333333333333333,0.08333333333333333
926,2023-01-26,Basic,199,11.5,2,4,24,19,Yes,1,0.4791666666666667,0.2,0.08333333333333333,0.7916666666666666
927,2024-07-13,Standard,399,19.3,7,2,32,9,Yes,1,0.603125,0.3333333333333333,0.21875,0.28125
928,2024-08-10,Premium,699,16.4,4,3,22,57,Yes,1,0.7454545454545454,0.25,0.18181818181818182,2.590909090909091
929,2024-05-05,Premium,699,20.1,7,2,10,44,Yes,1,2.0100000000000002,0.3333333333333333,0.7,4.4
930,2023-08-14,Basic,199,17.1,1,2,9,1,No,0,1.9000000000000001,0.3333333333333333,0.1111111111111111,0.1111111111111111
931,2024-06-23,Standard,399,2.8,0,4,23,41,Yes,1,0.1217391304347826,0.2,0.0,1.7826086956521738
932,2024-11-18,Basic,199,5.3,1,4,18,54,Yes,1,0.29444444444444445,0.2,0.05555555555555555,3.0
933,2023-02-27,Basic,199,10.2,7,2,33,38,Yes,1,0.3090909090909091,0.3333333333333333,0.21212121212121213,1.1515151515151516
934,2023-10-19,Premium,699,10.2,6,2,24,24,Yes,1,0.425,0.3333333333333333,0.25,1.0
935,2024-03-30,Standard,399,8.0,7,4,23,5,Yes,1,0.34782608695652173,0.2,0.30434782608695654,0.21739130434782608
936,2024-03-10,Premium,699,20.2,4,1,27,51,No,0,0.7481481481481481,0.5,0.14814814814814814,1.8888888888888888
937,2024-06-21,Premium,699,3.9,1,1,27,13,Yes,1,0.14444444444444443,0.5,0.037037037037037035,0.48148148148148145
938,2023-10-07,Standard,399,23.4,6,0,5,0,No,0,4.68,1.0,1.2,0.0
939,2023-10-24,Standard,399,14.1,2,1,12,11,No,0,1.175,0.5,0.16666666666666666,0.9166666666666666
940,2024-04-19,Premium,699,1.5,4,4,32,19,Yes,1,0.046875,0.2,0.125,0.59375
941,2024-10-13,Basic,199,19.9,2,2,2,19,No,0,9.95,0.3333333333333333,1.0,9.5
942,2024-12-05,Standard,399,16.5,4,3,8,11,Yes,1,2.0625,0.25,0.5,1.375
943,2024-01-06,Premium,699,1.2,4,3,16,4,Yes,1,0.075,0.25,0.25,0.25
944,2024-12-11,Premium,699,14.4,4,5,31,43,Yes,1,0.4645161290322581,0.16666666666666666,0.12903225806451613,1.3870967741935485
945,2023-05-30,Basic,199,13.1,0,2,24,10,No,0,0.5458333333333333,0.3333333333333333,0.0,0.4166666666666667
946,2024-01-05,Standard,399,22.0,2,2,30,10,Yes,1,0.7333333333333333,0.3333333333333333,0.06666666666666667,0.3333333333333333
947,2024-06-10,Standard,399,1.7,4,4,23,40,Yes,1,0.07391304347826087,0.2,0.17391304347826086,1.7391304347826086
948,2024-12-02,Basic,199,19.2,2,4,12,20,No,0,1.5999999999999999,0.2,0.16666666666666666,1.6666666666666667
949,2023-05-28,Standard,399,17.3,5,0,18,34,No,0,0.9611111111111111,1.0,0.2777777777777778,1.8888888888888888
950,2023-06-16,Basic,199,13.2,5,3,9,26,Yes,1,1.4666666666666666,0.25,0.5555555555555556,2.888888888888889
951,2024-09-20,Basic,199,4.3,3,1,14,50,No,0,0.3071428571428571,0.5,0.21428571428571427,3.5714285714285716
952,2024-03-03,Premium,699,21.2,8,5,34,48,No,0,0.6235294117647059,0.16666666666666666,0.23529411764705882,1.411764705882353
953,2024-12-08,Standard,399,3.4,2,0,5,30,Yes,1,0.6799999999999999,1.0,0.4,6.0
954,2023-01-30,Standard,399,20.5,8,2,9,11,No,0,2.2777777777777777,0.3333333333333333,0.8888888888888888,1.2222222222222223
955,2023-08-03,Premium,699,5.9,2,5,8,14,Yes,1,0.7375,0.16666666666666666,0.25,1.75
956,2024-03-17,Basic,199,10.9,1,0,6,1,No,0,1.8166666666666667,1.0,0.16666666666666666,0.16666666666666666
957,2023-09-17,Basic,199,3.1,8,4,13,3,Yes,1,0.23846153846153847,0.2,0.6153846153846154,0.23076923076923078
958,2024-09-08,Basic,199,7.9,0,0,5,50,Yes,1,1.58,1.0,0.0,10.0
959,2023-10-12,Basic,199,5.0,5,0,13,5,Yes,1,0.38461538461538464,1.0,0.38461538461538464,0.38461538461538464
960,2024-08-06,Premium,699,9.1,8,5,23,39,Yes,1,0.39565217391304347,0.16666666666666666,0.34782608695652173,1.6956521739130435
961,2023-10-16,Basic,199,20.6,0,4,7,13,No,0,2.942857142857143,0.2,0.0,1.8571428571428572
962,2024-12-25,Basic,199,0.6,1,1,35,58,Yes,1,0.017142857142857144,0.5,0.02857142857142857,1.6571428571428573
963,2023-07-05,Standard,399,17.6,2,3,24,43,No,0,0.7333333333333334,0.25,0.08333333333333333,1.7916666666666667
964,2023-11-18,Standard,399,10.9,8,1,25,26,Yes,1,0.436,0.5,0.32,1.04
965,2023-10-23,Basic,199,3.2,2,3,30,48,Yes,1,0.10666666666666667,0.25,0.06666666666666667,1.6
966,2024-09-06,Premium,699,2.5,7,0,3,24,Yes,1,0.8333333333333334,1.0,2.3333333333333335,8.0
967,2024-03-14,Premium,699,17.3,7,1,20,35,Yes,1,0.865,0.5,0.35,1.75
968,2024-11-21,Basic,199,22.4,7,5,5,23,Yes,1,4.4799999999999995,0.16666666666666666,1.4,4.6
969,2023-05-27,Standard,399,10.2,8,5,7,43,Yes,1,1.457142857142857,0.16666666666666666,1.1428571428571428,6.142857142857143
970,2023-06-22,Standard,399,17.5,1,5,26,59,No,0,0.6730769230769231,0.16666666666666666,0.038461538461538464,2.269230769230769
971,2024-02-18,Basic,199,24.4,5,1,24,38,No,0,1.0166666666666666,0.5,0.20833333333333334,1.5833333333333333
972,2024-08-18,Basic,199,21.0,7,2,15,48,Yes,1,1.4,0.3333333333333333,0.4666666666666667,3.2
973,2024-02-19,Premium,699,19.0,6,2,18,30,Yes,1,1.0555555555555556,0.3333333333333333,0.3333333333333333,1.6666666666666667
974,2024-05-24,Standard,399,7.3,7,0,33,7,No,0,0.2212121212121212,1.0,0.21212121212121213,0.21212121212121213
975,2023-07-03,Basic,199,1.2,0,0,9,31,No,0,0.13333333333333333,1.0,0.0,3.4444444444444446
976,2024-05-19,Standard,399,4.2,1,0,21,42,No,0,0.2,1.0,0.047619047619047616,2.0
977,2023-12-18,Standard,399,7.7,7,3,13,32,Yes,1,0.5923076923076923,0.25,0.5384615384615384,2.4615384615384617
978,2024-01-28,Premium,699,0.9,0,3,35,56,No,0,0.025714285714285714,0.25,0.0,1.6
979,2024-07-24,Standard,399,21.4,7,3,21,2,Yes,1,1.019047619047619,0.25,0.3333333333333333,0.09523809523809523
980,2024-02-03,Premium,699,22.2,2,3,20,27,Yes,1,1.1099999999999999,0.25,0.1,1.35
981,2024-08-08,Standard,399,14.4,7,5,8,35,Yes,1,1.8,0.16666666666666666,0.875,4.375
982,2024-05-21,Standard,399,14.3,2,4,31,3,No,0,0.4612903225806452,0.2,0.06451612903225806,0.0967741935483871
983,2024-08-27,Premium,699,15.6,5,2,25,20,Yes,1,0.624,0.3333333333333333,0.2,0.8
984,2024-10-02,Basic,199,21.0,5,5,9,37,Yes,1,2.3333333333333335,0.16666666666666666,0.5555555555555556,4.111111111111111
985,2024-11-08,Standard,399,2.9,5,2,25,26,Yes,1,0.11599999999999999,0.3333333333333333,0.2,1.04
986,2023-03-09,Basic,199,6.2,4,4,16,5,No,0,0.3875,0.2,0.25,0.3125
